movieId,imdbId,release_date,title,main_director,soup
210,114938,1995-12-01,Wild Bill,Walter Hill,opium lossofeyesight biographi sioux wildbillhickok calamityjan jeffbridges ellenbarkin johnhurt walterhill walterhill walterhill
8832,374330,2003-09-23,Warriors of Heaven and Earth,He Ping,cavalri wuxiafict swordandsand wuxia jiangwen kiichinakai wangxue-qi heping heping heping
54686,462396,2007-04-19,The Last Legion,Doug Lefler,romanempir emperor ancientrom westernromanempir ancientworld juliuscaesar colinfirth benkingsley aishwaryaraibachchan douglefler douglefler douglefler
2724,163187,1999-07-30,Runaway Bride,Garry Marshall,smalltown self-discoveri justmarri report wed relationship juliaroberts richardgere joancusack garrymarshall garrymarshall garrymarshall
117372,3704538,2014-10-23,V/H/S: Viral,Marcel Sarmiento,mumblegor justinwelborn emmyargo gustavosalmerón marcelsarmiento marcelsarmiento marcelsarmiento
5171,268695,2002-03-04,The Time Machine,Simon Wells,futur timemachin guypearce markaddy phyllidalaw simonwells simonwells simonwells
53435,498353,2007-06-08,Hostel: Part II,Eli Roth,pragu bratislava castrat ladies'man student tortur peni tortureporn laurengerman bijouphillips heathermatarazzo eliroth eliroth eliroth
26134,59127,1966-01-09,Dracula: Prince of Darkness,Terence Fisher,castl vampir dracula sequel blood gothichorror crucifix hammerhorror christopherlee barbarashelley andrewkeir terencefisher terencefisher terencefisher
55052,783233,2007-08-29,Atonement,Joe Wright,basedonnovel sistersisterrelationship flirt lossofsist newlov worldwarii book mistak innoc author redempt summer keiraknightley jamesmcavoy romolagarai joewright joewright joewright
64034,914798,2008-05-07,The Boy in the Striped Pyjamas,Mark Herman,nation concentrationcamp worldwarii gaschamb nazi concentrationcampprison asabutterfield jackscanlon verafarmiga markherman markherman markherman
27032,127357,1998-01-17,Who Am I?,Jackie Chan,africa fight airplan secretag fistfight commando jackiechan michelleferre miraiyamamoto jackiechan jackiechan jackiechan
70175,948547,2008-06-24,Winged Creatures,Rowan Woods,basedonnovel dakotafanning joshhutcherson forestwhitaker rowanwoods rowanwoods rowanwoods
313,111333,1994-11-18,The Swan Princess,Richard Rich,princess swan michellenicastro jackpalance howardmcgillin richardrich richardrich richardrich
108864,1726861,2011-04-12,The Prey,Eric Valette,prison serialkil policeoffic prisonescap handgun albertdupontel alicetaglioni stéphanedebac ericvalette ericvalette ericvalette
55684,821470,2006-05-25,The City of Violence,Ryoo Seung-wan,reveng organizedcrim gore policest mob ahnjae-mo ahngil-kang jeongseok-yong ryooseung-wan ryooseung-wan ryooseung-wan
91658,1568346,2011-12-14,The Girl with the Dragon Tattoo,David Fincher,rape journalist basedonnovel journal hacker nazi punk investig remak antisocialpersonalitydisord serialkil disappear hack computerhack biblequot scandinavian abus danielcraig rooneymara christopherplummer davidfincher davidfincher davidfincher
379,111438,1994-09-15,Timecop,Peter Hyams,martialart timetravel sciencefict alternativer jean-claudevandamme miasara ronsilver peterhyams peterhyams peterhyams
89164,1576440,2011-06-03,Good Neighbours,Jacob Tierney,jaybaruchel scottspeedman emilyhampshire jacobtierney jacobtierney jacobtierney
68159,473705,2009-04-17,State of Play,Kevin Macdonald,corrupt assassin detect journalist assassin newspap congress editor-in-chief conspiracyofmurd polit electioncampaign govern murder thriller blog report russellcrowe benaffleck rachelmcadams kevinmacdonald kevinmacdonald kevinmacdonald
86059,1411704,2011-03-30,Hop,Tim Hill,coupd'etat slacker easter easterbunni aftercreditssting liveactionandanim russellbrand jamesmarsden kaleycuoco timhill timhill timhill
71910,471041,2009-05-01,The Tournament,Scott Mann,competit martialart assassin fight fistfight surviv tournament explos combat prize vingrhames robertcarlyle iansomerhalder scottmann scottmann scottmann
6985,19254,1928-04-21,The Passion of Joan of Arc,Carl Theodor Dreyer,judg womanmartyr heresi courtcas suffer sentenc torturechamb religion trial mentalil dove silentfilm catholic joanofarc forgeri masterpiec judiciari burningatstak holycommunion bloodlet mariafalconetti eugenesilvain andréberley carltheodordreyer carltheodordreyer carltheodordreyer
5523,180052,2002-08-15,The Adventures of Pluto Nash,Ron Underwood,moon casino bar nightclub futur mafiaboss lasergun eddiemurphy randyquaid rosariodawson ronunderwood ronunderwood ronunderwood
79523,415127,2008-01-31,The Man from London,Béla Tarr,basedonnovel boat fog night ship suitcas murder money longtak blackandwhit train cafe fatherdaughterrelationship seasid dock cultdirector travelingshot neo-noir verylittledialogu contemplativecinema miroslavkrobot tildaswinton jánosderzsi bélatarr bélatarr bélatarr
131842,1661820,2014-09-10,Cut Bank,Matt Shakman,montana secret wit video murder mechan athlet violenc reward countrynoir liamhemsworth teresapalmer johnmalkovich mattshakman mattshakman mattshakman
31892,89695,1986-05-02,"No Retreat, No Surrender",Corey Yuen Kwai,showdown russian karat train hoodlum kurtmckinney jean-claudevandamme j.w.fails coreyyuenkwai coreyyuenkwai coreyyuenkwai
6468,105483,1992-07-17,A Stranger Among Us,Sidney Lumet,newyork detect secret undercov exploit power polic truth murder religion search jewish violenc diamond cultur neo-noir melaniegriffith johnpankow tracypollan sidneylumet sidneylumet sidneylumet
6966,99365,1990-08-24,Darkman,Sam Raimi,corrupt experi burn mask gangsterboss losangel mad outsid disfigur conflagr darkman liamneeson francesmcdormand colinfriels samraimi samraimi samraimi
148956,1292566,2016-01-21,How to Be Single,Christian Ditter,newyork basedonnovel one-nightstand singl dakotajohnson rebelwilson alisonbrie christianditter christianditter christianditter
107769,2473682,2014-01-01,Paranormal Activity: The Marked Ones,Christopher B. Landon,supernatur demon foundfootag andrewjacobs richardcabral carlospratts christopherb.landon christopherb.landon christopherb.landon
92422,1596365,2012-02-01,The Woman in Black,James Watkins,londonengland secret remak reveng lawyer photograph gothichorror hammerhorror estat ghost supernaturalpow danielradcliffe ciaránhinds sidneyjohnston jameswatkins jameswatkins jameswatkins
27700,338309,2003-05-16,Evil,Mikael Håfström,robberi opress privateschool violenc disciplin andreaswilson henriklundström gustafskarsgård mikaelhåfström mikaelhåfström mikaelhåfström
62718,963743,2008-07-25,"Angus, Thongs and Perfect Snogging",Gurinder Chadha,adolesc parentchildrelationship becominganadult puberti move precoc snog comingofag womandirector basedonyoungadultnovel georgiagroome eleanortomlinson aarontaylor-johnson gurinderchadha gurinderchadha gurinderchadha
2257,87810,1984-11-09,No Small Affair,Jerry Schatzberg,femalenud sex photograph nuditi photographi independentfilm singer teenag joncryer demimoore georgewendt jerryschatzberg jerryschatzberg jerryschatzberg
89678,844794,2007-03-25,Northanger Abbey,Jon Jones,janeausten geraldinejames felicityjones j.j.feild jonjones jonjones jonjones
4158,166276,2001-02-23,Monkeybone,Henry Selick,parallelworld organdon horninessag aftercreditssting brendanfraser bridgetfonda johnturturro henryselick henryselick henryselick
121247,254871,2001-10-23,Wishmaster 3: Beyond the Gates of Hell,Chris Angel,sequel djinn liftingpersoninair johnnovak a.j.cook tobiasmehler chrisangel chrisangel chrisangel
44421,112120,1995-05-21,A Personal Journey with Martin Scorsese Through American Movies,Martin Scorsese,filmmak archivefootag bmovi director cinemascop technicolor shot close-up doubleexposureeffect motionpictur genrefilm filmclip martinscorsese briandepalma gregorypeck martinscorsese martinscorsese martinscorsese
5296,253867,2002-04-12,The Sweetest Thing,Roger Kumble,roommat marriag aftercreditssting duringcreditssting camerondiaz christinaapplegate thomasjane rogerkumble rogerkumble rogerkumble
92453,1605769,2011-07-12,The Monk,Dominik Moll,vincentcassel déborahfrançois joséphinejapy dominikmoll dominikmoll dominikmoll
71899,978762,2009-02-09,Mary and Max,Adam Elliot,chocol birthmark onlychild approach australia friendshipbracelet stopmot neighbor phonebook correspond penpal tonicollette philipseymourhoffman ericbana adamelliot adamelliot adamelliot
6811,110759,1994-04-29,PCU,Hart Bochner,mascot beerkeg politicalcorrect ultimatefrisbe funkymus fundrais stagediv jeremypiven chrisyoung davidspade hartbochner hartbochner hartbochner
898,32904,1940-12-05,The Philadelphia Story,George Cukor,philadelphia photograph strongwoman swimmingpool remarriag hangov report divorce socialit ex-husbandex-wiferelationship highsocieti fiancéfiancéerelationship divorcedcoupl familyest inebri imminentwed kidsist lovequadrangl katharinehepburn carygrant jamesstewart georgecukor georgecukor georgecukor
3005,145681,1999-11-04,The Bone Collector,Phillip Noyce,parapleg investig psychopath denzelwashington angelinajolie queenlatifah phillipnoyce phillipnoyce phillipnoyce
1777,120888,1998-02-13,The Wedding Singer,Frank Coraci,weddingvow marriagepropos loveofone'slif bride bridegroom adamsandler drewbarrymore christinetaylor frankcoraci frankcoraci frankcoraci
3683,86979,1984-09-07,Blood Simple,Joel Coen,assassin wifehusbandrelationship plannedmurd lover boss employe killer deadfish extramaritalaffair shallowgrav johngetz francesmcdormand danhedaya joelcoen joelcoen joelcoen
116213,1762399,2013-12-18,Walking With Dinosaurs,Neil Nightingale,dinosaur 3d charlierowe justinlong karlurban neilnightingale neilnightingale neilnightingale
98973,1579361,2012-10-01,Chasing Ice,Jeff Orlowski,climatechang globalwarm glacier fieldresearch meltingglaci cryospher polaricecap environmentalchange  jamesbalog svavarjonatansson adamlewinter jefforlowski jefforlowski jefforlowski
98230,1715873,2011-09-12,10 Years,Jamie Linden,reunion highschoolreunion katemara channingtatum rosariodawson jamielinden jamielinden jamielinden
84374,1411238,2011-01-21,No Strings Attached,Ivan Reitman,fathersonrelationship casualmeet studentofmedicin friend valentin malefemalerelationship openrelationship sexualhumor bestfriend casualsex bestfriendsinlov duringcreditssting fling fathersonconflict friendswithbenefit natalieportman ashtonkutcher kevinkline ivanreitman ivanreitman ivanreitman
113343,271136,2003-01-08,Quicksand,John Mackenzie,massag limousin execution michaelkeaton michaelcaine judithgodrèche johnmackenzie johnmackenzie johnmackenzie
64229,1042877,2008-12-05,Cadillac Records,Darnell Martin,womandirector adrienbrody jeffreywright beyoncéknowles darnellmartin darnellmartin darnellmartin
67867,1098327,2009-04-01,Dragonball Evolution,James Wong,karat superhero reveng dragon duringcreditssting chowyun-fat justinchatwin joonpark jameswong jameswong jameswong
58078,485851,2007-02-07,The Air I Breathe,Jieho Lee,corrupt horserac suicideattempt kidnap deathofafriend gamblingdebt deathofachild murder fate gangster exist brendanfraser andygarcía kevinbacon jieholee jieholee jieholee
5468,50084,1957-02-08,20 Million Miles to Earth,Nathan H. Juran,itali rome eleph spacetravel fishingvillag stopmot militaryoffic militari venustheplanet scientificexpedit alienmonst spaceexplor extraterrestrialanim spaceshipcrash womanmedicalstud lonesurvivor williamhopper joantaylor frankpuglia nathanh.juran nathanh.juran nathanh.juran
3397,82474,1981-06-26,The Great Muppet Caper,Jim Henson,themuppet kermitthefrog marreta jimhenson frankoz davegoelz jimhenson jimhenson jimhenson
55872,426931,2007-11-21,August Rush,Kirsten Sheridan,lossofson loveatfirstsight guitar lossofchild loveofone'slif lie forbiddenlov musiclov music motherlylov orphanag children womandirector freddiehighmore kerirussell jonathanrhysmeyers kirstensheridan kirstensheridan kirstensheridan
172641,4216902,2016-11-23,Ares,Jean-Patrick Benes,olarapace michalescot ruthvegafernandez jean-patrickbenes jean-patrickbenes jean-patrickbenes
121481,2805748,2013-10-19,Grave Halloween,Steven R. Monroe,suicid colleg forest evilspirit tokyojapan ghost cassithomson grahamwardle kaitlynwong stevenr.monroe stevenr.monroe stevenr.monroe
31445,362590,2004-01-17,Employee of the Month,Mitch Rouse,bank badluck engag reveng independentfilm bestfriend mattdillon stevezahn christinaapplegate mitchrouse mitchrouse mitchrouse
105715,1407061,2010-05-14,Just Wright,Sanaa Hamri,womandirector queenlatifah common paulapatton sanaahamri sanaahamri sanaahamri
7210,38762,1946-12-03,My Darling Clementine,John Ford,gunsling marshal saloon wyattearp docholliday reveng rifl doublebarreledshotgun deathofgirlfriend okcorr henryfonda lindadarnell victormature johnford johnford johnford
44864,436331,2006-09-07,Friends with Money,Nicole Holofcener,midlifecrisi marriag money divorc fashion womandirector catherinekeener jasonisaacs timmsharp nicoleholofcener nicoleholofcener nicoleholofcener
1228,81398,1980-11-14,Raging Bull,Martin Scorsese,transport jealousi violenthusband paranoia boxer biographi fistfight brokennos sport domesticviol extremeviol over-the-hillfight robertdeniro joepesci cathymoriarty martinscorsese martinscorsese martinscorsese
1616,119874,1997-09-26,The Peacemaker,Mimi Leder,helicopt terrorist nuclearmissil bridg traincrash train womandirector georgeclooney nicolekidman marceliureș mimileder mimileder mimileder
5108,251160,2002-02-15,John Q,Nick Cassavetes,fathersonrelationship chicago heartattack kidnap heartdiseas hostage-tak hospit denzelwashington robertduvall anneheche nickcassavetes nickcassavetes nickcassavetes
105351,2364841,2013-09-24,Runner Runner,Brad Furman,gambl casino gamblingdebt dirtycop puertorico benaffleck gemmaarterton justintimberlake bradfurman bradfurman bradfurman
480,107290,1993-06-11,Jurassic Park,Steven Spielberg,exoticisland dna paleontolog tyrannosaurusrex triceratop brontosaurus electricf island dinosaur amusementpark themepark jurassicpark samneill lauradern jeffgoldblum stevenspielberg stevenspielberg stevenspielberg
7327,60827,1966-10-18,Persona,Ingmar Bergman,nurs sex confess dream nuditi chase betray blood medic patient violenc silenc psychiatri submerg institut persona reflexivecinema bibiandersson livullmann margarethakrook ingmarbergman ingmarbergman ingmarbergman
8640,349683,2004-07-07,King Arthur,Antoine Fuqua,merlin kingarthur sirlancelot guinever cliveowen ioangruffudd keiraknightley antoinefuqua antoinefuqua antoinefuqua
145524,2117905,2012-09-29,Lake Placid: The Final Chapter,Don Michael Paul,electricf lake schooltrip horror animalattack killercrocodil poacher killercrocattack yancybutler robertenglund danielblack donmichaelpaul donmichaelpaul donmichaelpaul
966,38235,1945-12-25,A Walk in the Sun,Lewis Milestone,itali worldwarii u.s.militari danaandrews lloydbridges richardconte lewismilestone lewismilestone lewismilestone
1405,115641,1996-12-15,Beavis and Butt-Head Do America,Mike Judge,washingtond.c. casino hotel sun televis sperm basedontvseri lasvega swatteam adultanim roadmovi mikejudge brucewillis demimoore mikejudge mikejudge mikejudge
8493,100133,1990-09-07,Memphis Belle,Michael Caton-Jones,worldwarii bomber dangeroflif mission soldier matthewmodine ericstoltz tatedonovan michaelcaton-jones michaelcaton-jones michaelcaton-jones
74750,1245112,2009-09-15,[REC]²,Jaume Balagueró,religionandsupernatur bloodsampl occult swatteam gasmask nightvis freezer foundfootag manuelavelasco ferranterraza claudiasilva jaumebalagueró jaumebalagueró jaumebalagueró
